week_of_outbreak,state_ut,district,Disease,Cases,Deaths,day,mon,year,Latitude,Longitude,preci,LAI,Temp,Date,Temp_C
26th week,Karnataka,Mandya,Acute Diarrhoeal Disease,80.0,6.4,26,6,2013,12.5238888,76.8961961,0.4608683098,6.2,305.5,2013-06-26,32.35000000000002
26th week,Karnataka,Mandya,Acute Diarrhoeal Disease,38.0,1.4,28,6,2013,12.5238888,76.8961961,0.6056101547,5.0,300.88,2013-06-28,27.730000000000018
26th week,Kerala,Wayanad,Acute Diarrhoeal Disease,118.0,0.6,27,6,2013,11.715219,76.12690295,1.35392677,9.0,297.7,2013-06-27,24.55000000000001
26th week,Maharashtra,Jalna,Acute Diarrhoeal Disease,39.0,0.8,24,6,2013,19.91883295,75.87085986,0.2964024913,2.0,308.71,2013-06-24,35.56
26th week,Maharashtra,Sangli,Cholera,9.0,1.4,26,6,2013,17.1726928,74.58676543,0.3241672644,8.2,305.02,2013-06-26,31.870000000000005
26th week,Maharashtra,Solapur,Acute Diarrhoeal Disease,180.0,0.8,28,6,2013,17.84990665,75.27632027,0.3196841234,3.0,307.66,2013-06-28,34.51000000000005
26th week,Maharashtra,Thane,Malaria,11.0,1.4,26,6,2013,19.1943294,72.9701779,0.8130746753,13.6,304.02806668000005,2013-06-26,30.878066680000074
26th week,Odisha,Dhenkanal,Acute Diarrhoeal Disease,13.0,1.8,30,6,2013,20.75,85.5,1.067872922,6.0,296.4133334,2013-06-30,23.263333400000022
26th week,Rajasthan,Chittorgarh,Acute Diarrhoeal Disease,17.0,1.2,22,6,2013,24.71779695,74.47210311,1.278073595,6.0,308.03000000000003,2013-06-22,34.88000000000005
26th week,Tamil Nadu,Kancheepuram,Acute Diarrhoeal Disease,11.0,1.2,27,6,2013,12.87960515,79.70427615,0.05041929388,8.0,312.12,2013-06-27,38.97000000000003
26th week,Tamil Nadu,Vellore,Cholera,27.0,0.6,19,6,2013,12.7948109,79.0006411,0.03731829814,9.0,307.5,2013-06-19,34.35000000000002
26th week,Uttarakhand,Uttarkashi,Acute Diarrhoeal Disease,17.0,1.0,25,6,2013,30.7291049,78.4403495,0.3719316922,6.2,298.76,2013-06-25,25.610000000000014
26th week,West Bengal,Hooghly,Acute Diarrhoeal Disease,13.0,1.8,25,6,2013,22.9052114,88.3760639,1.143655366,6.6,302.7466666,2013-06-25,29.59666660000005
26th week,West Bengal,Birbhum,Cholera,126.0,2.4,25,6,2013,24.0,87.583333,0.7894428198,6.6,305.21,2013-06-25,32.06
26th week,Bihar,Madhubani,Acute Diarrhoeal Disease,16.0,1.0,17,6,2013,26.350072,86.22914689,0.3493724776,4.8,306.04,2013-06-17,32.89000000000004
26th week,Karnataka,Ballari,Chikungunya,36.0,0.2,16,6,2013,15.2485413,76.8323648,0.2550693781,3.0,306.822,2013-06-16,33.672000000000025
26th week,Karnataka,Ballari,Acute Diarrhoeal Disease,55.0,2.0,18,6,2013,15.2485413,76.8323648,0.1597969955,6.8,309.36,2013-06-18,36.210000000000036
26th week,Karnataka,Gulbarga,Acute Diarrhoeal Disease,15.0,2.2,18,6,2013,17.166667,77.083333,0.5930806934,7.8,302.5252,2013-06-18,29.375200000000007
26th week,Karnataka,Mysore,Dengue,11.0,0.2,17,6,2013,12.3051828,76.6553609,0.4435422578,12.2,300.98920000000004,2013-06-17,27.839200000000062
26th week,Kerala,Kollam,Dengue,15.0,0.8,11,6,2013,8.8879509,76.5955013,1.473708033,8.0,305.28306668,2013-06-11,32.13306668000001
26th week,Maharashtra,Nashik,Malaria,25.0,2.0,14,6,2013,20.0112475,73.7902364,0.6287406888,2.0,309.0933334,2013-06-14,35.94333340000003
26th week,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,13.0,2.4,15,6,2013,20.32570375,78.11691397,2.349035298,4.0,313.22,2013-06-15,40.07000000000005
27th week,Bihar,Lakhisarai,Acute Diarrhoeal Disease,16.0,2.2,1,7,2013,25.1677029,86.05935924,0.5813792475,6.0,297.46,2013-07-01,24.310000000000002
27th week,Bihar,Madhubani,Acute Diarrhoeal Disease,15.0,0.6,1,7,2013,26.350072,86.22914689,2.133578023,7.0,306.60386667999995,2013-07-01,33.453866679999976
27th week,Bihar,Saharsa,Acute Diarrhoeal Disease,28.0,5.0,26,6,2013,25.83264165,86.61489283,0.6091006196,12.2,302.565,2013-06-26,29.41500000000002
27th week,Gujarat,Anand,Acute Diarrhoeal Disease,20.0,1.2,7,7,2013,22.5584995,72.9625629,2.293925967,3.0,296.61600000000004,2013-07-07,23.466000000000065
27th week,Gujarat,Navsari,Cholera,32.0,1.2,28,6,2013,20.952407,72.9323831,0.5544591588,4.0,301.64,2013-06-28,28.49000000000001
27th week,Gujarat,Gandhi Nagar,Acute Diarrhoeal Disease,6.0,0.8,3,7,2013,23.06016515,72.58063822,0.09547742144,6.4,310.2,2013-07-03,37.05000000000001
27th week,Gujarat,Sabarkantha,Acute Diarrhoeal Disease,7.0,0.4,3,7,2013,24.0294885,73.0459884,0.1712291853,5.8,306.9466666,2013-07-03,33.79666660000004
27th week,Jharkhand,West Singhbhum,Acute Diarrhoeal Disease,18.0,0.6,30,6,2013,22.7859232,86.1716093,0.3209138409,7.0,306.60386667999995,2013-06-30,33.453866679999976
27th week,Karnataka,Bidar,Acute Diarrhoeal Disease,17.0,1.0,26,6,2013,18.083333,77.333333,0.6173556021,12.2,302.4624,2013-06-26,29.312400000000025
27th week,Karnataka,Belgaum,Acute Diarrhoeal Disease,13.0,2.0,2,7,2013,15.8572666,74.5069343,0.6168928176,7.0,301.93,2013-07-02,28.78000000000003
27th week,Karnataka,Yadgiri,Acute Diarrhoeal Disease,15.0,0.4,3,7,2013,16.7469536,77.1327594,0.1337317801,6.4,307.1,2013-07-03,33.950000000000045
27th week,Karnataka,Davanagere,Acute Diarrhoeal Disease,13.0,1.8,29,6,2013,14.4661266,75.9206361,0.3118113575,5.0,297.76,2013-06-29,24.610000000000014
27th week,Madhya Pradesh,Shahdol,Acute Diarrhoeal Disease,8.0,1.0,5,7,2013,23.3002343,81.364771,1.586628332,5.0,302.6,2013-07-05,29.450000000000045
27th week,Madhya Pradesh,Datia,Acute Diarrhoeal Disease,15.0,1.0,3,7,2013,25.75,78.5,0.9415686486,7.8,301.6,2013-07-03,28.450000000000045
27th week,Madhya Pradesh,Morena,Acute Diarrhoeal Disease,35.0,1.0,4,7,2013,26.166667,77.5,0.3363460802,5.0,302.5666666,2013-07-04,29.416666600000042
27th week,Madhya Pradesh,Ujjain,Acute Diarrhoeal Disease,22.0,1.2,1,7,2013,23.1885131,75.7716562,0.806458071,3.0,302.44,2013-07-01,29.29000000000002
27th week,Odisha,Dhenkanal,Acute Diarrhoeal Disease,15.0,1.8,30,6,2013,20.75,85.5,1.067872922,6.0,296.4133334,2013-06-30,23.263333400000022
27th week,Rajasthan,Bhilwara,Acute Diarrhoeal Disease,36.0,1.0,2,7,2013,25.48877345,74.69961284,0.02729033978,5.0,310.9066666,2013-07-02,37.75666660000002
27th week,Uttar Pradesh,Auraiya,Acute Diarrhoeal Disease,16.0,1.2,29,6,2013,26.65573395,79.51504701,1.421101916,4.0,307.04433331999996,2013-06-29,33.89433331999999
27th week,Uttar Pradesh,Hardoi,Acute Diarrhoeal Disease,12.0,0.6,30,6,2013,27.33857665,80.09752646,0.6728428037,4.0,309.019,2013-06-30,35.86900000000003
27th week,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,42.0,0.6,2,7,2013,22.642931,88.8930579,0.8699962805,6.0,309.0192,2013-07-02,35.869200000000035
27th week,West Bengal,Purulia,Acute Diarrhoeal Disease,15.0,0.6,2,7,2013,23.3291882,86.3672378,0.4914722661,7.0,300.22,2013-07-02,27.07000000000005
27th week,Assam,Jorhat,Acute Encephalitis Syndrome,42.0,15.0,5,1,2013,26.7577925,94.2079645,0.006444886221,30.0,294.3566666,2013-01-05,21.206666600000005
27th week,Assam,Baksa,Malaria,81.0,1.0,14,6,2013,26.62758805,91.46190527,0.2857575343,36.0,300.855,2013-06-14,27.70500000000004
27th week,Assam,Dibrugarh,Acute Encephalitis Syndrome,89.0,18.0,17,1,2013,27.4844597,94.9019447,0.002030220395,17.0,292.53000000000003,2013-01-17,19.380000000000052
27th week,Assam,Sibsagar,Acute Encephalitis Syndrome,43.0,17.0,29,1,2013,26.96388985,94.58213345,7.2e-05,9.0,296.0666666,2013-01-29,22.916666600000042
27th week,Assam,Tinsukia,Acute Encephalitis Syndrome,41.0,10.0,17,6,2013,27.52016575,95.53063473,0.1551163368,6.6,306.4633334,2013-06-17,33.31333340000003
27th week,Assam,Lakhimpur,Acute Encephalitis Syndrome,15.0,8.0,2,3,2013,27.0827158,93.9978423,0.008773006531,14.0,303.0733334,2013-03-02,29.923333400000047
27th week,Chhattisgarh,Rajnandgaon,Acute Diarrhoeal Disease,49.0,1.2,24,6,2013,20.9727404,80.69155548,1.319301587,7.0,301.81,2013-06-24,28.660000000000025
27th week,Karnataka,Shimoga,Cholera,42.0,1.8,17,6,2013,13.9326093,75.574978,0.4859653322,7.8,305.094,2013-06-17,31.944000000000017
27th week,Karnataka,Tumkur,Chikungunya,31.0,1.4,10,6,2013,13.3400771,77.1006208,0.4023775696,18.2,301.45400004,2013-06-10,28.304000040000005
27th week,Tamil Nadu,Vellore,Chikungunya,82.0,0.2,20,6,2013,12.7948109,79.0006411,0.04334662083,9.0,307.72,2013-06-20,34.57000000000005
27th week,Uttar Pradesh,Firozabad,Acute Diarrhoeal Disease,15.0,0.6,24,6,2013,27.17736635,78.38991198,0.03066648349,5.0,306.925,2013-06-24,33.775000000000034
27th week,West Bengal,Medinipur West,Acute Diarrhoeal Disease,87.0,1.0,22,6,2013,22.4221814,87.3221281,0.5479036541,13.0,304.7266666,2013-06-22,31.57666660000001
28th week,Telangana,Nizamabad,Acute Diarrhoeal Disease,12.0,0.6,7,7,2013,18.75,78.25,0.4735748811,6.0,303.6,2013-07-07,30.450000000000045
28th week,Bihar,Sheikhpura,Acute Diarrhoeal Disease,12.0,1.0,5,7,2013,25.12635425,85.81510621,0.7978656253,10.0,301.51386668000004,2013-07-05,28.363866680000058
28th week,Jharkhand,West Singhbhum,Malaria,36.0,1.4,5,7,2013,22.7859232,86.1716093,0.842585107,10.0,298.31,2013-07-05,25.160000000000025
28th week,Karnataka,Uttara Kannada,Acute Diarrhoeal Disease,14.0,1.0,6,7,2013,14.72447415,74.64223734,1.796459431,2.0,300.0406666800001,2013-07-06,26.890666680000095
28th week,Madhya Pradesh,Rajgarh,Acute Diarrhoeal Disease,69.0,0.6,10,7,2013,23.87167135,76.7748902,0.7578438445,2.0,307.74,2013-07-10,34.59000000000003
28th week,Madhya Pradesh,Bhopal,Acute Diarrhoeal Disease,15.0,0.6,11,7,2013,23.2584857,77.401989,0.7935610429,9.8,292.55866668,2013-07-11,19.40866668000001
28th week,Madhya Pradesh,Shahdol,Malaria,34.0,1.2,12,7,2013,23.3002343,81.364771,0.5748573541,18.0,301.0262,2013-07-12,27.87620000000004
28th week,Maharashtra,Yavatmal,Acute Diarrhoeal Disease,26.0,1.0,1,7,2013,20.32570375,78.11691397,2.074151107,3.0,298.092,2013-07-01,24.942000000000007
28th week,Maharashtra,Jalna,Acute Diarrhoeal Disease,59.0,1.0,9,7,2013,19.91883295,75.87085986,0.4127350501,4.0,300.1,2013-07-09,26.950000000000045
28th week,Maharashtra,Raigad,Malaria,34.0,1.2,8,7,2013,18.4928092,73.13807095,1.196330382,2.0,297.84000000000003,2013-07-08,24.690000000000055
28th week,Maharashtra,Parbhani,Acute Diarrhoeal Disease,59.0,1.0,8,7,2013,19.29031365,76.60290343,0.2134294921,2.0,301.39966668,2013-07-08,28.24966668000002
28th week,Punjab,Patiala,Acute Diarrhoeal Disease,12.0,1.8,7,7,2013,30.2090874,76.33987209,0.2895728397,5.0,305.595,2013-07-07,32.44500000000005
28th week,Rajasthan,Udaipur,Malaria,40.0,2.0,1,7,2013,24.578721,73.6862571,0.08766171405,7.0,307.14,2013-07-01,33.99000000000001
28th week,Rajasthan,Udaipur,Acute Diarrhoeal Disease,27.0,0.4,9,7,2013,24.578721,73.6862571,0.4031838046,4.0,306.31233332,2013-07-09,33.162333320000016
28th week,Tamil Nadu,Thanjavur,Acute Diarrhoeal Disease,45.0,2.0,13,7,2013,10.7860267,79.1381497,0.08412576544,4.0,305.99633331999996,2013-07-13,32.846333319999985
28th week,Uttarakhand,Rudraprayag,Acute Diarrhoeal Disease,41.0,1.0,8,7,2013,30.3009965,79.06287965,1.492103608,18.0,282.325,2013-07-08,9.175000000000011
28th week,Uttarakhand,Uttarkashi,Acute Diarrhoeal Disease,11.0,1.0,7,7,2013,30.7291049,78.4403495,0.9771555092,21.0,295.99,2013-07-07,22.840000000000032
28th week,Uttarakhand,Chamoli,Acute Diarrhoeal Disease,58.0,0.4,13,7,2013,30.5,79.5,0.9531846172,5.0,280.6266666,2013-07-13,7.476666600000044
28th week,Uttarakhand,Dehradun,Acute Diarrhoeal Disease,45.0,2.0,7,7,2013,30.3255646,78.0436813,0.9771555092,21.0,295.99,2013-07-07,22.840000000000032
28th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,140.0,1.0,6,7,2013,23.2495714,87.8681751,0.4920896206,9.0,301.94866668000003,2013-07-06,28.798666680000053
28th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,64.0,0.2,9,7,2013,23.2495714,87.8681751,0.1784036433,9.0,304.80213332,2013-07-09,31.65213332000002
28th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,280.0,1.0,9,7,2013,24.0,87.583333,0.2145851301,7.0,303.72,2013-07-09,30.57000000000005
28th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,37.0,1.0,5,7,2013,24.0,87.583333,0.6855644553,7.0,303.72,2013-07-05,30.57000000000005
28th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,34.0,0.4,10,7,2013,24.0,87.583333,0.1480172777,7.0,306.60386667999995,2013-07-10,33.453866679999976
28th week,West Bengal,Bankura,Acute Diarrhoeal Disease,23.0,0.4,11,7,2013,23.13195425,87.2073972,0.1753418573,6.6,301.69,2013-07-11,28.54000000000002
28th week,West Bengal,Bankura,Acute Diarrhoeal Disease,82.0,0.4,11,7,2013,23.13195425,87.2073972,0.1753418573,6.6,301.69,2013-07-11,28.54000000000002
28th week,West Bengal,Howrah,Acute Diarrhoeal Disease,32.0,3.0,9,7,2013,22.5736296,88.3251045,0.3236214334,13.0,302.5066666,2013-07-09,29.35666660000004
28th week,West Bengal,North 24 Parganas,Dengue,42.0,1.6,5,7,2013,22.642931,88.8930579,0.9594689816,15.0,300.32,2013-07-05,27.170000000000016
28th week,West Bengal,Purba Medinipur,Acute Diarrhoeal Disease,133.0,0.6,3,7,2013,22.06217445,87.83672383,0.8392125134,10.8,302.14066668,2013-07-03,28.990666680000004
28th week,Telangana,Nizamabad,Chikungunya,45.0,0.0,29,6,2013,18.75,78.25,1.026627347,5.0,308.54139999999995,2013-06-29,35.391399999999976
28th week,Karnataka,Udupi,Malaria,11.0,0.8,22,6,2013,13.3419169,74.7473232,4.426548237,2.0,293.428,2013-06-22,20.27800000000002
28th week,Kerala,Palakkad,Dengue,16.0,2.6,24,6,2013,10.78789845,76.47408711,2.500895063,1.0,296.836,2013-06-24,23.686000000000035
28th week,West Bengal,Burdwan,Acute Diarrhoeal Disease,37.0,1.4,24,6,2013,23.2495714,87.8681751,0.8501508311,10.0,306.63,2013-06-24,33.48000000000002
28th week,West Bengal,Burdwan,Dengue,173.0,1.2,27,6,2013,23.2495714,87.8681751,0.55611224,7.0,309.92,2013-06-27,36.77000000000004
28th week,Assam,Golaghat,Acute Encephalitis Syndrome,123.0,19.0,1,3,2013,26.40490095,94.03209112,0.0006522577008,25.0,300.6166666,2013-03-01,27.466666599999996
29th week,Andhra Pradesh,Kurnool,Acute Diarrhoeal Disease,50.0,1.0,19,7,2013,15.8309251,78.0425373,0.5152907256,12.2,302.59186668,2013-07-19,29.441866680000032
29th week,Chhattisgarh,Dhamtari,Acute Diarrhoeal Disease,48.0,0.2,15,7,2013,20.7084545,81.5481305,1.242766732,4.0,305.99633332,2013-07-15,32.84633332000004
29th week,Gujarat,Anand,Cholera,23.0,1.2,17,7,2013,22.5584995,72.9625629,1.081960605,1.0,304.42733332,2013-07-17,31.277333320000025
29th week,Gujarat,Ahmedabad,Acute Diarrhoeal Disease,25.0,0.8,15,7,2013,23.0216238,72.5797068,1.525266005,2.0,297.628,2013-07-15,24.47800000000001
29th week,Gujarat,Kheda,Acute Diarrhoeal Disease,14.0,0.6,17,7,2013,22.75,72.833333,1.540231603,2.0,293.81266668,2013-07-17,20.66266668000003
29th week,Karnataka,Bangalore Urban,Acute Diarrhoeal Disease,56.0,0.4,16,7,2013,12.94514225,77.553645,0.3346791728,2.0,300.25266668000006,2013-07-16,27.102666680000084
29th week,Karnataka,Bidar,Acute Diarrhoeal Disease,18.0,0.2,19,7,2013,18.083333,77.333333,0.9377480503,5.0,304.32,2013-07-19,31.170000000000016
29th week,Karnataka,Bijapur,Acute Diarrhoeal Disease,10.0,0.8,18,7,2013,16.8269911,75.7175387,0.5386506808,1.0,291.87,2013-07-18,18.720000000000027
29th week,Karnataka,Chamarajanagar,Dengue,30.0,1.0,12,7,2013,11.9346006,76.9328209,0.7409027245,10.8,299.02,2013-07-12,25.870000000000005
29th week,Karnataka,Yadgir,Acute Diarrhoeal Disease,16.0,1.2,10,7,2013,16.7670964,77.1403984,0.3852634854,3.0,307.40000000000003,2013-07-10,34.25000000000006
29th week,Madhya Pradesh,Jabalpur,Acute Diarrhoeal Disease,23.0,1.2,21,7,2013,23.1608938,79.9497702,1.086740289,7.0,303.14,2013-07-21,29.99000000000001
29th week,Madhya Pradesh,Shivpuri,Acute Diarrhoeal Disease,12.0,2.2,16,7,2013,25.37524125,77.82811933,0.8315040994,14.0,299.55,2013-07-16,26.400000000000034
29th week,Madhya Pradesh,Seoni,Acute Diarrhoeal Disease,53.0,1.2,18,7,2013,22.2758789,79.72104465,1.387257754,6.0,309.35720000000003,2013-07-18,36.20720000000006
29th week,Maharashtra,Dhule,Cholera,38.0,0.6,15,7,2013,21.13170235,74.48990147,0.7666789124,2.0,304.12,2013-07-15,30.970000000000027
29th week,Maharashtra,Raigad,Dengue And Chikungunya,20.0,0.8,14,7,2013,18.4928092,73.13807095,2.966433885,3.0,300.0,2013-07-14,26.850000000000023
29th week,Maharashtra,Osmanabad,Chikungunya,30.0,1.8,15,7,2013,18.16984395,76.11796321,1.047265867,3.0,302.54,2013-07-15,29.390000000000043
29th week,Maharashtra,Jalgaon,Cholera,67.0,1.0,10,7,2013,20.84288265,75.52612464,0.4966990144,4.0,307.50666667999997,2013-07-10,34.35666667999999
29th week,Rajasthan,Jhunjhunu,Acute Diarrhoeal Disease,25.0,1.2,13,7,2013,28.1287995,75.3992581,0.3915142683,3.0,310.6333334,2013-07-13,37.48333340000005
29th week,Tamil Nadu,Tiruchirappalli,Cholera,13.0,1.0,17,7,2013,10.7992254,78.6811423,0.0353640941,4.0,316.02,2013-07-17,42.870000000000005
29th week,West Bengal,Paschim Medinipur,Acute Diarrhoeal Disease,92.0,0.6,15,7,2013,22.3599134,87.41331448,0.4794822168,8.0,303.78000000000003,2013-07-15,30.630000000000052
29th week,West Bengal,North 24 Parganas,Acute Diarrhoeal Disease,39.0,1.2,12,7,2013,22.642931,88.8930579,0.2123469179,4.4,300.72,2013-07-12,27.57000000000005
29th week,West Bengal,Birbhum,Acute Diarrhoeal Disease,34.0,1.0,11,7,2013,24.0,87.583333,0.1215814293,14.2,303.21466668000005,2013-07-11,30.064666680000073
29th week,West Bengal,Hooghly,Acute Diarrhoeal Disease,24.0,1.4,20,7,2013,22.9052114,88.3760639,0.1942826283,4.2,300.5,2013-07-20,27.350000000000023
29th week,Arunachal Pradesh,West Siang,Acute Diarrhoeal Disease,200.0,2.0,27,6,2013,28.4,94.55,2.544234703,2.0,290.68,2013-06-27,17.53000000000003
29th week,Kerala,Palakkad,Dengue,18.0,0.2,28,6,2013,10.78789845,76.47408711,1.629608303,7.0,306.60386667999995,2013-06-28,33.453866679999976
29th week,Tamil Nadu,Vellore,Acute Diarrhoeal Disease,15.0,35.0,9,7,2013,12.7948109,79.0006411,0.1356743049,3.0,303.2892,2013-07-09,30.139200000000017
29th week,West Bengal,Burdwan,Dengue,305.0,1.2,27,6,2013,23.2495714,87.8681751,0.55611224,7.0,309.92,2013-06-27,36.77000000000004
30th week,Andhra Pradesh,Kurnool,Acute Diarrhoeal Disease,99.0,1.0,22,7,2013,15.8309251,78.0425373,0.7500775955,4.0,307.04433331999996,2013-07-22,33.89433331999999
30th week,Bihar,Munger,Acute Diarrhoeal Disease,19.0,0.8,23,7,2013,25.22081165,86.51720367,0.3201293737,8.0,300.14,2013-07-23,26.99000000000001
30th week,Gujarat,Narmada,Acute Diarrhoeal Disease,20.0,0.6,25,7,2013,21.8678464,73.5025585,0.6817206856,1.0,302.66133332,2013-07-25,29.511333320000006
30th week,Jammu and Kashmir,Bandipora,Acute Diarrhoeal Disease,62.0,2.0,25,7,2013,34.4232433,74.635965,0.5672215797,25.0,295.732,2013-07-25,22.58200000000005
30th week,Jammu and Kashmir,Shopian,Acute Diarrhoeal Disease,128.0,1.4,22,7,2013,33.718807,74.8333311,1.25844149,20.0,294.928,2013-07-22,21.77800000000002
30th week,Jharkhand,Lohardaga,Acute Diarrhoeal Disease,51.0,1.0,22,7,2013,23.46920055,84.73568423,0.3826473737,7.0,302.66,2013-07-22,29.510000000000048
30th week,Karnataka,Davangere,Cholera,36.0,0.8,19,7,2013,14.4679807,75.9195682,0.4211511122,6.2,300.12,2013-07-19,26.970000000000027
30th week,Karnataka,Yadgir,Acute Diarrhoeal Disease,30.0,0.6,19,7,2013,16.7670964,77.1403984,0.7242744539,13.0,303.94,2013-07-19,30.79000000000002
30th week,Karnataka,Yadgir,Acute Diarrhoeal Disease,19.0,1.4,23,7,2013,16.7670964,77.1403984,1.400156774,2.0,300.13366668000003,2013-07-23,26.983666680000056
30th week,Karnataka,Yadgir,Acute Diarrhoeal Disease,20.0,0.6,24,7,2013,16.7670964,77.1403984,1.444281957,2.0,297.15533336,2013-07-24,24.00533336000001
30th week,Karnataka,Bidar,Acute Diarrhoeal Disease,18.0,1.2,21,7,2013,18.083333,77.333333,1.274581416,2.0,304.32,2013-07-21,31.170000000000016
30th week,Karnataka,Ballari,Acute Diarrhoeal Disease,16.0,1.4,26,7,2013,15.2485413,76.8323648,0.8808416879,2.0,298.63,2013-07-26,25.480000000000018
30th week,Karnataka,Gulbarga,Acute Diarrhoeal Disease,10.0,1.0,22,7,2013,17.166667,77.083333,1.387655941,1.0,303.86766668,2013-07-22,30.717666680000036
30th week,Maharashtra,Dhule,Acute Diarrhoeal Disease,18.0,0.6,22,7,2013,21.13170235,74.48990147,0.8190279635,1.0,296.78933336000006,2013-07-22,23.63933336000008
30th week,Maharashtra,Nashik,Acute Diarrhoeal Disease,62.0,0.4,20,7,2013,20.0112475,73.7902364,1.402063445,12.2,301.24766667999995,2013-07-20,28.097666679999975
30th week,Maharashtra,Thane,Malaria,37.0,1.4,17,7,2013,19.1943294,72.9701779,2.168992828,1.0,300.56000000000006,2013-07-17,27.410000000000082
30th week,Madhya Pradesh,Mandla,Malaria,21.0,0.6,24,7,2014,22.68536625,80.58150562,1.459695788,2.0,296.99133332,2014-07-24,23.841333320000047
30th week,Madhya Pradesh,Raisen,Acute Diarrhoeal Disease,12.0,2.0,25,7,2013,23.25,78.083333,2.390765664,5.0,299.40000000000003,2013-07-25,26.250000000000057
30th week,Madhya Pradesh,Mandsaur,Malaria,20.0,0.6,18,7,2013,24.2651306,75.38718194,0.7179511373,4.0,302.34000000000003,2013-07-18,29.190000000000055
30th week,Madhya Pradesh,Narsinghpur,Acute Diarrhoeal Disease,92.0,1.6,24,7,2013,22.9467047,79.1980228,1.561696596,7.0,306.60386667999995,2013-07-24,33.453866679999976
30th week,Madhya Pradesh,Gwalior,Acute Diarrhoeal Disease,49.0,2.0,21,7,2013,26.2037247,78.1573628,0.9342512841,9.0,306.66,2013-07-21,33.51000000000005
30th week,Meghalaya,Ri Bhoi,Malaria,16.0,7.0,16,7,2013,25.87640255,91.85675742,1.268103184,15.0,296.85,2013-07-16,23.700000000000045
30th week,Tamil Nadu,Tiruvarur,Chikungunya,53.0,0.6,23,7,2013,10.7760127,79.6199369,0.09663766654,6.0,297.84000000000003,2013-07-23,24.690000000000055
30th week,Tamil Nadu,Sivaganga,Acute Diarrhoeal Disease,17.0,0.2,27,7,2013,9.851231,78.53047155,0.1589887735,5.4,313.92,2013-07-27,40.77000000000004
30th week,Uttar Pradesh,Auraiya,Acute Diarrhoeal Disease,20.0,2.8,20,7,2013,26.65573395,79.51504701,0.6896339193,6.4,302.44,2013-07-20,29.29000000000002
30th week,Uttarakhand,Tehri,Acute Diarrhoeal Disease,12.0,2.0,24,7,2013,30.40260205,78.38835789,1.119331194,29.0,294.75,2013-07-24,21.600000000000023
30th week,West Bengal,Purulia,Cholera,21.0,2.2,26,7,2013,23.3291882,86.3672378,0.5696596008,8.0,300.925,2013-07-26,27.775000000000034
